Coluna;Microrregião
CNAE 2.0 Subclasse;41001:PARANAVAÍ;41002:UMUARAMA;41003:CIANORTE;41004:GOIOERÊ;41005:CAMPO MOURÃO;41006:ASTORGA;41007:PORECATU;41008:FLORAÍ;41009:MARINGÁ;41010:APUCARANA;41011:LONDRINA;41012:FAXINAL;41013:IVAIPORÃ;41014:ASSAÍ;41015:CORNÉLIO PROCÓPIO;41016:JACAREZINHO;41017:IBAITI;41018:WENCESLAU BRAZ;41019:TELÊMACO BORBA;41020:JAGUARIAÍVA;41021:PONTA GROSSA;41022:TOLEDO;41023:CASCAVEL-PR;41024:FOZ DO IGUAÇU;41025:CAPANEMA;41026:FRANCISCO BELTRÃO;41027:PATO BRANCO;41028:PITANGA;41029:GUARAPUAVA;41030:PALMAS;41031:PRUDENTÓPOLIS;41032:IRATI;41033:UNIÃO DA VITÓRIA;41034:SÃO MATEUS DO SUL;41035:CERRO AZUL;41036:LAPA;41037:CURITIBA;41038:PARANAGUÁ;41039:RIO NEGRO-PR;42001:SÃO MIGUEL DO OESTE;42002:CHAPECÓ;42003:XANXERÊ;42004:JOAÇABA;42005:CONCÓRDIA;42006:CANOINHAS;42007:SÃO BENTO DO SUL;42008:JOINVILLE;42009:CURITIBANOS;42010:CAMPOS DE LAGES;42011:RIO DO SUL;42012:BLUMENAU;42013:ITAJAÍ;42014:ITUPORANGA;42015:TIJUCAS;42016:FLORIANÓPOLIS;42017:TABULEIRO;42018:TUBARÃO;42019:CRICIÚMA;42020:ARARANGUÁ;43001:SANTA ROSA;43002:TRÊS PASSOS;43003:FREDERICO WESTPHALEN;43004:ERECHIM;43005:SANANDUVA;43006:CERRO LARGO;43007:SANTO ÂNGELO;43008:IJUÍ;43009:CARAZINHO;43010:PASSO FUNDO;43011:CRUZ ALTA;43012:NÃO-ME-TOQUE;43013:SOLEDADE;43014:GUAPORÉ;43015:VACARIA;43016:CAXIAS DO SUL;43017:SANTIAGO;43018:SANTA MARIA;43019:RESTINGA SECA;43020:SANTA CRUZ DO SUL;43021:LAJEADO-ESTRELA;43022:CACHOEIRA DO SUL;43023:MONTENEGRO;43024:GRAMADO-CANELA;43025:SÃO JERÔNIMO;43026:PORTO ALEGRE;43027:OSÓRIO;43028:CAMAQUÃ;43029:CAMPANHA OCIDENTAL;43030:CAMPANHA CENTRAL;43031:CAMPANHA MERIDIONAL;43032:SERRAS DE SUDESTE;43033:PELOTAS;43034:JAGUARÃO;43035:LITORAL LAGUNAR;Total
8219999:Preparação de documentos e serviços especializados de apoio administrativo não especificados anteriormente;319;164;78;70;70;107;3;2;589;120;493;0;7;14;111;34;2;8;15;43;277;94;217;179;1;77;38;3;66;12;2;22;7;15;1;1;1836;107;15;30;141;21;86;21;27;9;986;24;65;80;209;427;52;11;1015;0;171;154;99;22;5;23;126;12;1;20;30;36;46;22;0;1;29;14;214;11;23;7;125;81;32;105;75;28;2541;118;18;108;15;4;1;68;5;27;12840
8220200:Atividades de teleatendimento;36;14;32;0;1;0;0;0;81;0;3388;4;0;0;0;2;51;0;0;0;36;0;31;252;0;67;12;0;2;13;2;0;0;0;0;0;11312;41;0;0;1;1073;35;0;0;1;745;0;2238;2;70;27;0;9;2976;0;44;52;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;140;0;2;0;3;0;0;512;0;0;6133;0;0;0;1;0;0;27;0;1;29475
8230001:Serviços de organização de feiras, congressos, exposições e festas;17;6;2;3;59;4;1;0;244;22;267;0;0;0;19;7;2;0;5;5;55;66;17;87;3;22;6;0;27;0;7;0;6;0;0;1;1267;5;2;17;57;23;38;5;16;5;97;5;5;89;197;161;4;3;333;0;108;62;25;6;1;18;5;0;5;6;10;0;68;4;31;1;7;8;78;2;37;1;41;173;12;9;163;4;976;26;0;18;5;4;0;122;5;33;5363
8230002:Casas de festas e eventos;1;9;1;0;0;2;0;0;13;2;3;0;0;0;5;0;1;0;5;1;5;8;11;18;0;3;2;0;0;1;0;3;0;0;3;1;137;4;4;0;2;0;3;0;2;0;12;0;0;2;28;107;0;1;46;3;8;18;3;3;4;2;2;0;0;0;0;0;10;3;0;0;0;6;18;1;16;0;2;10;1;3;16;2;245;3;1;13;5;0;0;20;0;4;868
8291100:Atividades de cobrança e informações cadastrais;35;279;71;1;34;48;5;0;484;179;516;1;11;19;103;109;1;1;100;7;169;86;318;141;3;113;102;1;132;3;3;4;42;4;1;0;4792;49;1;8;44;11;75;38;68;8;1404;19;27;43;472;181;2;18;1760;0;109;214;25;111;3;1;14;2;4;13;13;5;56;8;1;34;4;2;333;18;77;0;53;14;11;20;367;18;2906;72;107;62;20;42;3;73;9;38;17008
8292000:Envasamento e empacotamento sob contrato;0;0;0;0;18;12;0;0;44;52;15;0;0;0;0;7;0;0;0;0;6;6;7;15;3;0;0;0;0;2;0;2;0;0;0;0;188;25;0;0;2;23;3;0;0;0;50;0;0;6;702;105;0;0;15;4;51;4;0;0;0;0;0;0;0;0;0;0;0;1;0;7;8;1;18;0;0;0;15;46;0;25;1;0;19;0;0;0;21;0;0;0;0;0;1529
8299701:Medição de consumo de energia elétrica, gás e água;37;0;0;0;0;0;0;0;142;56;0;0;0;0;0;0;0;0;0;0;0;93;0;0;0;0;89;0;0;0;0;0;0;0;0;0;91;0;0;31;94;0;0;0;0;0;0;0;0;0;0;0;0;0;2099;0;254;0;0;0;0;0;0;0;0;2;0;11;0;0;0;0;0;0;0;0;0;0;0;1;0;2;19;0;231;1;0;28;0;0;0;0;0;0;3281
8299702:Emissão de vales-alimentação, vales-transporte e similares;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;0;0;0;0;0;0;0;0;0;69;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;877;0;0;0;0;4;0;0;0;9;987
8299703:Serviços de gravação de carimbos, exceto confecção;0;8;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;3;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;33
8299704:Leiloeiros independentes;0;0;0;0;0;0;0;0;11;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;6;4;0;2;0;0;0;0;0;0;0;33;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;5;0;0;0;4;0;6;0;0;0;0;0;4;0;0;0;2;3;1;0;1;0;161;0;0;0;0;0;0;3;3;0;265
8299705:Serviços de levantamento de fundos sob contrato;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;194
8299706:Casas lotéricas;73;79;55;29;60;40;17;15;190;113;256;21;34;16;41;29;14;19;26;17;87;133;148;142;25;53;55;8;98;20;23;24;36;12;4;11;1139;92;19;44;156;34;112;49;57;16;225;34;107;39;159;180;15;20;321;7;116;98;48;38;40;40;46;13;13;42;42;40;90;39;8;9;16;42;204;22;95;14;67;71;21;38;51;19;888;104;30;100;33;36;17;133;8;56;7635
8299707:Salas de acesso à internet;0;7;14;0;0;0;0;0;2;2;3;0;0;0;0;0;0;0;0;0;4;0;0;1;0;0;1;0;5;0;0;2;10;0;0;0;46;2;1;0;5;0;0;0;1;0;12;1;2;14;12;36;0;0;19;0;6;4;0;0;0;0;0;0;0;13;0;0;1;2;2;0;0;0;1;0;6;0;0;0;0;2;1;0;19;0;0;64;0;2;0;6;0;1;332
8299799:Outras atividades de serviços prestados principalmente às empresas não especificadas anteriormente;61;56;57;14;63;68;21;0;771;190;698;2;190;25;111;157;24;89;167;180;161;98;441;156;9;50;45;25;76;2;3;5;8;1;0;2;6788;664;61;92;287;55;207;104;43;62;3171;21;233;90;1487;714;50;23;887;4;409;306;165;49;49;11;96;0;0;13;28;10;118;124;3;12;57;20;902;3;111;3;179;149;6;9;61;52;11105;224;35;41;14;38;13;60;26;394;33964
8411600:Administração pública em geral;10641;9299;5344;4888;7902;7741;2721;1926;18456;7538;13902;2422;5613;2898;6092;3914;3016;3721;5440;3261;11965;13209;15832;12225;3277;8452;5631;2971;12696;3198;3802;2896;3516;1616;1228;1628;185616;11195;3262;5642;11430;5572;10498;5151;6827;4416;21526;4197;9889;6901;17607;22348;1817;3224;65873;912;11266;8814;5276;4915;5775;7006;7983;2677;2585;6679;7019;5752;9371;5966;1896;2582;4882;5509;15489;3829;7522;2221;7943;9515;4360;6774;9280;5444;171043;15385;4177;11263;4938;6047;4419;14530;1732;7247;1053891
8412400:Regulação das atividades de saúde, educação, serviços culturais e outros serviços sociais;0;782;28;0;32;0;320;0;0;0;3213;0;0;0;0;0;0;0;0;0;11;0;3;15;0;0;0;0;3;0;0;0;0;0;0;0;757;0;3;0;11;0;0;0;0;0;1;0;47;1;68;18;0;0;129;0;0;33;0;0;0;15;0;0;0;0;11;0;0;0;0;0;0;3;0;0;14;0;50;0;0;0;0;0;0;1;0;0;0;0;0;0;0;6;5575
8413200:Regulação das atividades econômicas;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1248;17;0;0;0;0;0;0;0;0;0;0;0;0;263;0;0;0;106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;1;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;1647
8421300:Relações exteriores;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;6
8422100:Defesa;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;45;0;0;0;0;0;0;0;0;0;0;0;0;1964;59;0;0;0;0;0;0;0;0;26;0;0;0;0;37;0;0;1195;0;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1366;0;0;0;0;0;0;0;2415;7;0;17;0;0;0;0;0;853;8020
8423000:Justiça;3;1;0;3;0;0;0;0;0;0;0;0;0;0;1;6;0;0;0;0;0;0;6;0;0;3;1;0;10;0;0;0;0;0;0;0;7241;27;3;0;1;0;0;0;0;0;0;0;0;0;12;0;0;0;11150;0;0;0;0;0;0;0;2;0;0;4;11;0;0;0;0;0;0;0;3;0;2;0;0;18;0;0;0;0;15571;0;0;0;0;0;3;1;5;0;34088
8424800:Segurança e ordem pública;288;0;0;0;3;0;0;0;0;0;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33192;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;18081;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;33267;0;0;0;0;0;0;0;0;0;84886
8425600:Defesa Civil;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2745;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2751
8430200:Seguridade social obrigatória;12;1;6;1;5;0;0;0;279;0;371;0;0;0;1;0;3;0;0;6;261;0;320;18;0;0;0;1;0;0;0;0;1;0;0;0;782;5;2;0;306;0;3;0;11;9;263;0;0;1;303;46;0;65;914;0;0;271;0;6;0;13;4;0;0;0;223;0;234;19;32;6;0;0;227;0;227;13;1281;0;0;0;3;0;1540;72;1;118;5;0;0;262;0;0;8553
8511200:Educação infantil - creche;77;103;2;0;33;92;114;0;160;40;455;3;2;29;32;39;21;0;49;2;203;41;31;56;0;25;97;0;30;14;12;0;6;0;0;10;1841;63;0;6;49;34;21;50;0;0;912;49;30;38;444;490;0;50;1411;0;259;58;46;52;5;15;154;18;4;68;41;27;127;28;34;7;39;31;1181;23;239;0;329;224;22;191;461;17;6454;281;37;173;40;30;17;228;3;108;18337
8512100:Educação infantil - pré-escola;111;241;60;29;72;124;114;0;811;367;1439;20;100;69;115;121;8;39;83;93;330;112;268;378;70;28;72;0;167;95;15;28;38;0;0;20;5830;514;41;8;201;31;257;29;77;0;927;4;99;21;359;932;46;37;2032;0;265;128;18;23;6;5;132;9;1;57;44;0;206;45;2;0;10;37;1046;25;265;0;284;103;27;5;52;0;2469;117;26;65;57;68;26;224;13;150;23092
8513900:Ensino fundamental;145;330;248;87;195;130;74;424;1152;2017;1674;32;84;66;188;147;74;79;162;234;1085;711;881;574;0;443;286;53;405;163;53;53;79;160;24;57;6069;388;105;97;489;74;303;81;147;228;1020;78;409;169;1213;1033;217;42;4475;5;374;382;206;98;26;246;289;0;0;72;160;223;715;109;43;0;173;157;676;78;592;9;217;599;62;111;123;55;4237;190;40;122;156;70;5;619;3;260;40708
8520100:Ensino médio;316;102;0;19;0;81;11;0;638;260;829;0;11;0;186;66;0;55;7;0;396;79;78;510;30;9;0;63;126;0;78;0;0;0;0;6;3019;54;0;65;100;143;11;4;180;35;805;47;265;182;393;415;13;0;1229;0;83;330;158;194;249;50;203;0;43;121;97;188;329;59;0;44;0;0;1315;0;504;0;439;438;236;206;329;108;8365;95;23;250;8;303;3;450;0;382;26518
8531700:Educação superior - graduação;359;879;153;0;189;38;0;0;1217;377;1611;0;144;0;267;1;1;23;0;0;431;458;1587;972;99;781;252;78;51;14;0;0;251;0;0;763;14156;215;0;18;1206;0;573;0;12;126;1601;0;411;0;137;403;0;0;5770;0;2467;0;10;152;72;0;278;0;0;0;32;89;46;0;0;0;0;0;656;0;4216;0;1324;1082;112;5;68;86;3275;190;36;191;163;489;4;11;0;0;50678
8532500:Educação superior - graduação e pós-graduação;175;42;8;1;669;3;3;0;7414;532;8020;0;0;0;401;499;0;4;101;114;2948;882;1673;1689;22;581;573;0;1909;2;2;2;275;0;0;0;5290;89;0;466;1766;394;811;329;641;53;1218;133;730;401;5146;167;0;0;2212;0;574;2128;1;172;24;436;696;2;33;733;898;72;2868;491;0;0;2;25;944;328;2067;0;197;7;14;9;379;1;17057;285;10;7;0;1832;0;3656;0;1860;86198
8533300:Educação superior - pós-graduação e extensão;7;0;0;0;95;0;0;0;0;13;25;0;0;0;0;0;0;0;0;0;8;6;0;28;0;0;0;0;0;0;0;0;0;0;0;0;679;0;0;9;54;0;3;0;0;0;12;0;12;77;4;2703;0;0;21;0;1;247;0;255;0;1;2;0;0;0;0;0;23;0;0;0;0;0;2255;0;63;0;0;6;0;0;0;0;178;1;0;0;0;0;0;0;0;0;6788
8541400:Educação profissional de nível técnico;1;8;0;0;11;7;0;0;21;60;50;0;18;0;0;14;0;0;2;0;22;0;13;53;0;21;20;0;6;15;0;0;0;0;0;0;2402;6;0;11;66;7;23;5;37;1;227;3;4;1;42;63;0;1;2830;0;4;54;5;47;16;0;15;3;0;43;169;0;0;64;0;0;7;12;463;46;74;0;109;26;13;8;19;0;1850;11;0;8;14;2;0;1902;0;10;11065
8542200:Educação profissional de nível tecnológico;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;347;0;0;0;0;0;0;68;0;0;47;0;0;0;1861;4;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2159;0;1404;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;5910
8550301:Administração de caixas escolares;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;177;0;0;0;0;0;0;0;0;0;230
8550302:Atividades de apoio à educação, exceto caixas escolares;0;0;2;0;1;2;0;0;133;10;50;0;1;0;0;7;0;4;0;28;14;3;34;15;0;4;2;0;29;0;0;1;0;0;0;0;1275;1;0;4;2;0;25;6;0;0;21;4;2;0;39;13;0;0;786;0;24;0;0;0;1;0;0;0;2;0;18;12;2;0;1;0;0;2;2;0;6;0;17;0;12;0;0;0;290;0;0;0;0;2;0;10;0;45;2964
8591100:Ensino de esportes;1;6;2;1;0;4;0;0;55;13;106;1;1;0;2;4;0;0;0;0;8;3;3;14;0;12;0;0;13;0;0;2;4;0;0;0;594;0;0;0;8;0;3;1;1;0;43;0;0;4;29;24;0;0;118;0;0;7;1;5;0;0;9;0;0;0;2;1;7;2;0;0;1;1;26;0;2;0;0;3;0;2;0;0;178;6;2;2;0;15;0;4;0;4;1360
8592901:Ensino de dança;2;1;0;0;0;3;0;0;4;8;12;0;0;0;0;0;0;0;0;0;12;1;2;1;0;4;4;0;27;0;6;0;2;0;0;0;103;0;0;0;9;1;0;0;6;3;7;0;2;0;8;0;0;0;8;0;0;0;0;0;0;0;10;0;0;1;0;0;10;0;0;0;0;0;16;0;3;0;2;1;0;4;0;0;132;0;0;2;0;0;0;7;0;2;426
8592902:Ensino de artes cênicas, exceto dança;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;35;0;0;0;3;0;0;0;0;0;0;0;0;13;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;62
8592903:Ensino de música;0;1;0;0;1;0;1;0;9;26;5;0;0;0;2;0;0;0;2;3;3;3;5;1;0;17;1;0;0;1;0;0;0;0;0;0;93;1;0;0;2;0;1;0;0;4;34;0;1;0;3;22;0;1;20;0;1;0;0;0;0;2;9;0;0;0;0;0;6;2;0;0;0;0;10;0;11;0;0;0;0;1;1;0;50;0;0;0;0;0;0;0;0;2;358
8592999:Ensino de arte e cultura não especificado anteriormente;1;1;0;0;0;0;0;0;6;0;2;0;0;1;0;0;0;0;1;0;2;5;3;0;1;6;3;0;2;0;0;1;0;0;0;0;35;0;1;1;5;0;3;0;1;0;51;0;0;0;14;3;0;1;5;0;1;0;1;0;2;1;5;0;0;1;1;0;1;12;1;0;1;2;8;0;3;0;1;2;1;68;5;0;28;2;1;0;0;0;0;1;0;1;305
8593700:Ensino de idiomas;62;60;27;12;56;18;3;1;193;90;357;2;9;5;44;24;16;8;35;16;215;213;174;203;7;66;80;7;72;2;6;10;9;26;0;10;1444;77;0;34;127;47;88;62;65;71;632;9;83;76;395;442;1;32;560;0;101;159;23;58;24;27;75;2;7;64;55;30;148;31;16;2;69;27;395;23;186;0;85;73;24;35;108;33;1474;28;8;42;57;62;0;129;7;90;10160
8599601:Formação de condutores;104;125;67;54;87;87;28;14;262;142;344;19;46;24;65;50;21;34;64;36;232;212;260;222;40;155;84;29;126;43;43;27;59;26;4;17;1590;121;43;113;303;91;203;74;109;94;444;58;121;121;374;400;41;56;453;10;242;206;130;111;70;65;127;16;13;87;87;84;201;86;12;18;36;69;404;54;220;23;199;204;73;115;183;46;1726;183;47;166;92;68;46;220;24;129;13953
8599602:Cursos de pilotagem;0;0;0;0;0;0;0;0;2;0;5;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;56;13;0;0;3;0;1;0;0;0;5;0;0;0;17;3;0;0;32;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;116;6;0;0;0;0;0;0;0;0;264
8599603:Treinamento em informática;19;25;18;1;5;21;2;0;53;4;33;0;3;0;4;4;0;7;9;1;21;21;29;81;0;4;7;2;3;1;3;0;7;0;2;4;207;4;28;6;31;9;31;8;31;7;72;21;2;3;87;54;0;12;61;0;18;21;1;2;5;7;6;0;3;0;1;7;11;10;0;0;22;0;125;0;23;1;29;32;2;47;55;4;213;6;8;16;0;3;0;15;0;3;1764
8599604:Treinamento em desenvolvimento profissional e gerencial;7;24;6;13;51;39;6;0;219;69;746;0;8;0;4;25;0;0;38;7;104;60;88;656;50;29;22;0;44;5;7;14;7;13;0;1;1719;49;18;58;64;43;102;15;20;34;365;43;39;121;310;229;2;3;668;0;126;199;51;9;0;5;10;7;0;12;66;86;126;29;2;1;6;18;206;4;53;2;49;26;17;19;37;1;835;7;0;37;24;17;1;35;0;15;8402
8599605:Cursos preparatórios para concursos;4;21;0;0;2;0;0;0;48;6;207;0;0;0;2;7;0;0;1;0;53;44;62;2;0;1;22;0;3;0;0;0;0;0;0;0;290;16;1;3;29;0;8;3;20;0;33;1;6;0;29;9;0;0;236;0;2;27;0;17;3;1;22;0;0;24;2;7;101;5;0;0;14;0;45;0;103;0;22;21;20;0;0;2;278;14;0;64;19;10;3;73;4;19;2091
8599699:Outras atividades de ensino não especificadas anteriormente;99;150;58;5;92;9;5;1;428;285;419;3;47;11;149;79;29;16;119;22;271;283;241;912;34;123;99;0;113;34;65;59;60;41;0;1;3684;125;81;142;501;131;469;142;183;137;1017;53;275;107;727;294;11;72;1116;0;301;278;35;168;75;51;93;0;4;71;115;70;217;17;14;0;45;8;688;37;290;13;164;136;99;131;161;42;4821;154;84;138;92;84;0;253;5;120;22703
8610101:Atividades de atendimento hospitalar, exceto pronto-socorro e unidades para atendimento a urgências;803;1034;751;147;902;138;0;1;3763;1040;4961;2;299;63;804;452;7;65;56;0;2375;452;2359;1902;89;494;511;93;1034;33;91;498;366;91;0;0;23824;255;145;674;2202;139;1427;1027;823;376;2727;528;760;294;4257;620;53;217;5452;31;2185;2240;192;1132;695;570;915;188;359;1528;1248;865;5741;669;140;178;653;519;5126;653;2671;346;2501;998;880;806;1657;564;53326;922;56;2168;1222;1102;424;4236;47;1500;172729
8610102:Atividades de atendimento em pronto-socorro e unidades hospitalares para atendimento a urgências;8;277;4;1;1;99;0;0;1519;683;1389;0;1;1;119;0;1;49;237;0;11;796;277;737;0;201;25;0;55;118;17;77;0;0;3;0;1421;0;2;81;193;476;68;1;20;182;3279;1;226;637;516;2167;169;39;1167;0;59;95;608;146;263;0;617;94;0;16;0;0;350;620;0;0;0;149;2562;3;23;10;0;1455;0;464;28;2;5403;871;421;170;13;43;12;479;157;538;33022
8621601:UTI móvel;0;0;0;0;0;0;0;0;0;0;59;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;53;4;0;0;91;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58;0;0;0;3;27;2;0;0;0;43;27;0;0;0;0;0;0;0;0;407
8621602:Serviços móveis de atendimento a urgências, exceto por UTI móvel;0;0;0;0;0;0;0;0;0;722;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;5;0;1;0;0;0;0;0;70;0;0;0;18;0;0;0;0;0;849
8622400:Serviços de remoção de pacientes, exceto os serviços móveis de atendimento a urgências;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;81;2;0;0;0;0;0;0;2;0;0;0;0;1;1;1;0;0;15;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;5;0;11;0;0;0;0;0;10;0;117;1;0;0;0;0;1;18;0;0;274
8630501:Atividade médica ambulatorial com recursos para realização de procedimentos cirúrgicos;75;66;22;4;18;6;0;0;106;48;150;2;0;21;4;17;2;5;8;1;21;46;78;32;5;41;33;3;24;0;2;12;2;2;0;1;694;11;0;13;31;16;62;24;14;20;149;0;9;9;160;61;6;28;417;0;36;23;1;24;4;7;10;1;1;14;2;13;69;29;5;2;6;9;298;0;45;0;14;61;19;23;25;0;1657;11;9;20;10;8;4;197;2;24;5264
8630502:Atividade médica ambulatorial com recursos para realização de exames complementares;141;42;21;10;26;6;2;0;371;19;378;0;25;3;21;24;14;1;10;0;157;36;132;40;1;19;20;3;73;2;4;23;14;5;0;0;1617;7;1;17;105;8;76;10;18;20;267;5;63;33;170;125;4;0;307;0;81;87;1;17;5;8;31;3;1;10;34;18;59;7;0;2;13;2;80;6;40;1;29;112;14;10;9;14;3217;25;3;24;12;54;4;25;4;39;8597
8630503:Atividade médica ambulatorial restrita a consultas;100;174;75;29;107;27;12;0;792;221;634;8;34;2;73;69;9;18;77;15;276;212;398;269;15;87;155;14;176;40;16;39;43;37;1;52;3409;71;11;73;365;90;178;92;70;30;603;43;167;93;579;407;9;11;1051;6;416;258;73;46;31;40;131;13;9;86;113;42;307;46;12;11;51;62;548;41;279;12;197;174;46;83;131;11;3378;121;55;134;57;89;27;261;2;144;19201
8630504:Atividade odontológica com recursos para realização de procedimentos cirúrgicos;155;154;112;45;123;126;23;12;569;232;704;16;69;18;140;109;47;79;97;52;390;309;345;339;43;178;153;24;202;44;52;66;90;19;4;24;2137;166;26;121;334;90;251;141;99;108;666;60;192;195;626;607;33;66;892;8;357;289;100;88;70;82;166;43;24;91;106;90;252;71;17;16;97;84;614;46;305;13;158;175;38;122;172;40;2264;174;34;140;91;66;20;179;15;110;18801
8630506:Serviços de vacinação e imunização humana;1;4;0;0;2;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;6;1;2;3;0;0;5;0;4;0;0;0;0;0;0;0;21;0;0;1;4;0;0;0;0;0;0;0;0;0;2;8;0;0;14;0;0;0;2;0;0;0;1;0;0;0;1;2;0;0;0;0;0;1;0;0;6;0;6;2;0;0;1;0;50;0;0;0;0;1;0;4;0;4;163
8630507:Atividades de reprodução humana assistida;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;33;0;0;0;0;0;0;0;0;0;5;0;0;0;7;1;0;0;6;0;0;2;0;0;0;0;0;0;0;1;0;0;8;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;34;0;0;1;0;0;0;0;0;0;110
8630599:Atividades de atenção ambulatorial não especificadas anteriormente;7;7;2;0;11;0;0;0;64;67;15;0;0;0;81;185;0;0;9;4;9;170;401;11;0;9;18;1;2;1;1;1;4;0;0;0;170;6;9;4;6;18;6;10;0;0;23;7;4;0;24;30;0;0;190;0;2;19;269;7;85;1;35;0;0;3;2;1;26;0;0;0;71;2;337;7;90;0;10;5;3;1;0;0;550;5;0;3;2;3;20;4;6;23;3179
8640201:Laboratórios de anatomia patológica e citológica;32;8;0;7;2;0;0;0;76;4;232;0;0;0;1;0;0;0;0;0;26;19;62;9;0;8;9;0;11;0;0;13;0;0;0;0;221;0;2;5;29;0;37;4;8;0;97;0;10;4;61;34;0;0;113;0;12;29;7;0;0;7;29;0;3;15;3;1;66;9;0;2;2;5;91;8;50;0;27;24;20;14;3;1;276;2;6;5;4;11;0;35;2;18;1931
